customer_id,customer_name,email,phone,customer_segment,customer_country,customer_city,customer_region,signup_date
CUST105604,Linda Morrison,linda.morrison982@yahoo.com,+1-607-990-7504x557,Small Business,United Kingdom,Birmingham,Europe,2024-11-07
CUST105605,Cindy Rodriguez,cindy.rodriguez617@outlook.com,556.760.6962x85821,Consumer,United States,New York,North America,2024-09-01
CUST105607,David Singleton,david.singleton319@gmail.com,+1-449-746-5044x13363,Small Business,United Kingdom,Birmingham,Europe,2023-12-03
CUST105608,Denise Spencer,denise.spencer338@gmail.com,859-259-7727,Consumer,United States,Houston,North America,2024-06-20
CUST105611,Steven Roberts,steven.roberts635@yahoo.com,+1-460-851-0652x818,Consumer,United States,Chicago,North America,2024-06-29
CUST105612,Kelly Thomas,kelly.thomas455@gmail.com,392-466-8812x1776,Consumer,United States,Houston,North America,2025-01-25
CUST105613,Sheila Cole,sheila.cole494@outlook.com,579-620-8543x23208,Small Business,Australia,Sydney,Oceania,2024-10-05
CUST105614,Melissa Mcclure,melissa.mcclure91@yahoo.com,798-460-7579,Consumer,United States,Chicago,North America,2024-08-14
CUST105615,Brandon Collins,brandon.collins626@gmail.com,+1-700-726-1369x47066,Consumer,United States,New York,North America,2025-04-06
CUST105617,Daniel Burnett,daniel.burnett437@outlook.com,+1-470-365-8287,Corporate,United Kingdom,Birmingham,Europe,2024-05-14
CUST105618,Natalie Woodward,natalie.woodward605@gmail.com,393.583.7567x35918,Consumer,United States,Houston,North America,2024-02-11
CUST105620,Derek Vargas,derek.vargas627@outlook.com,(912)643-6551x0549,Consumer,Germany,Hamburg,Europe,2024-06-11
CUST105621,Carl Perry,carl.perry745@gmail.com,(439)572-7603x4333,Consumer,Germany,Berlin,Europe,2025-01-24
CUST105623,Timothy Webb,timothy.webb834@gmail.com,(466)850-7792x20350,Small Business,United States,Chicago,North America,2026-02-12
CUST105624,Donna Allen,donna.allen170@yahoo.com,001-526-871-6699x12314,Consumer,Canada,Montreal,North America,2025-03-15
CUST105625,Brenda Martin,brenda.martin687@outlook.com,462-591-0342,Small Business,United States,Los Angeles,North America,2025-02-27
CUST105626,Gloria Moreno,gloria.moreno653@yahoo.com,,Consumer,United Kingdom,Birmingham,Europe,2023-10-16
CUST105627,Timothy Mercer,timothy.mercer51@outlook.com,+1-775-219-4904x919,Small Business,Canada,Toronto,North America,2023-12-28
CUST105628,Kelly Morris,kelly.morris617@icloud.com,659-244-8489,Corporate,United Kingdom,London,Europe,2023-11-26
CUST105629,Timothy Solomon,timothy.solomon404@yahoo.com,8707863364,Corporate,Canada,,North America,2024-12-23
CUST105630,Guy Roth,guy.roth358@icloud.com,852-574-3907x6798,Small Business,United Kingdom,Manchester,Europe,2024-07-02
CUST105632,Denise Petersen,denise.petersen275@outlook.com,9025258677,Small Business,United States,Chicago,North America,2025-01-18
CUST105634,Lisa Douglas,lisa.douglas344@yahoo.com,,Consumer,United States,Los Angeles,North America,2024-03-18
CUST105635,Julie Myers,julie.myers617@outlook.com,001-287-263-1067x7916,Corporate,United States,New York,North America,2025-03-04
CUST105636,Carla Stephenson,carla.stephenson60@icloud.com,(569)963-1604,Corporate,Australia,Sydney,Oceania,2024-01-03
CUST105640,Clayton Torres,clayton.torres134@outlook.com,761-852-0047,Consumer,United Kingdom,Manchester,Europe,2026-03-12
CUST105642,Christy White,christy.white241@outlook.com,001-349-559-3863x59701,Corporate,United States,Chicago,North America,2025-08-16
CUST105643,Ann Bauer,ann.bauer426@yahoo.com,+1-979-395-3727x4326,Consumer,Australia,Melbourne,Oceania,2023-12-17
CUST105645,Brooke Frye,brooke.frye719@gmail.com,844-859-4305x87694,Consumer,Germany,Hamburg,Europe,2023-08-15
CUST105646,Jennifer Smith,jennifer.smith614@outlook.com,4433871605,Consumer,United States,Los Angeles,North America,2024-02-27
CUST105647,Lisa Oneill,lisa.oneill448@gmail.com,266.569.4228,Consumer,United Kingdom,Birmingham,Europe,2025-12-16
CUST105648,Terri Turner,terri.turner265@gmail.com,(313)440-9944,Consumer,Germany,Hamburg,Europe,2025-12-08
CUST105652,Travis Evans,travis.evans900@icloud.com,(421)922-2295,Consumer,United States,Chicago,North America,2025-08-06
CUST105653,Kevin Martin,kevin.martin32@yahoo.com,001-614-311-0255x7538,Consumer,United States,Chicago,North America,2025-03-11
CUST105655,Kelly Cruz,kelly.cruz682@icloud.com,001-525-975-6878,Corporate,Germany,Munich,Europe,2024-11-06
CUST105657,Chad Middleton,chad.middleton235@icloud.com,744.895.0354x6365,Consumer,United States,Los Angeles,North America,2025-01-31
CUST105659,Amanda Reed,amanda.reed971@yahoo.com,616.590.4023,Consumer,United States,Houston,North America,2024-10-29
CUST105662,Christie Knapp,christie.knapp644@outlook.com,492-261-8959,Consumer,United Kingdom,Birmingham,Europe,2024-11-03
CUST105663,Joseph Davis,joseph.davis718@yahoo.com,275-254-3451,Consumer,Canada,Toronto,North America,2024-11-30
CUST105666,David Lopez,david.lopez831@gmail.com,001-342-859-6062x88376,Consumer,Germany,Berlin,Europe,2025-03-26
CUST105668,Tina Howell,tina.howell854@gmail.com,(791)550-9993,Consumer,United States,Los Angeles,North America,2025-04-09
CUST105669,Elizabeth Gibbs,elizabeth.gibbs194@gmail.com,(422)408-5400,Corporate,United States,New York,North America,2023-12-26
CUST105671,John Morris,john.morris775@gmail.com,001-537-614-1105x7188,Corporate,Germany,Hamburg,Europe,2025-12-03
CUST105673,Martha Beasley,martha.beasley23@gmail.com,313-225-9080,Consumer,United States,Chicago,North America,2024-08-26
CUST105674,Raymond Mueller,raymond.mueller555@yahoo.com,001-551-212-1512x308,Corporate,United States,Chicago,North America,2024-02-03
CUST105678,David Conley,david.conley494@yahoo.com,+1-325-690-0006x178,Small Business,United States,Houston,North America,2024-12-18
CUST105680,Brian Wallace,brian.wallace67@icloud.com,832.493.2767,Consumer,Germany,Berlin,Europe,2025-01-31
CUST105681,Leah Brooks,leah.brooks542@outlook.com,347-317-8815,Corporate,United States,Houston,North America,2024-10-07
CUST105684,Alexandria Ferguson,alexandria.ferguson78@outlook.com,916.677.3621,Consumer,United Kingdom,Manchester,Europe,2026-03-21
CUST105685,Susan Wilkinson,susan.wilkinson213@icloud.com,(354)830-5673,Consumer,United States,New York,North America,2025-07-25
CUST105686,Mrs. Shelby Burton MD,mrs.md71@icloud.com,418-762-5232x02023,Consumer,United States,Chicago,North America,2023-12-09
CUST105687,Jessica Maxwell,jessica.maxwell633@icloud.com,902.399.6362x1998,Small Business,Canada,,North America,2024-06-29
CUST105689,Dylan Garcia,dylan.garcia734@yahoo.com,+1-832-360-1043x8212,Corporate,United States,Houston,North America,2025-03-02
CUST105692,Mark Atkinson,mark.atkinson256@outlook.com,(325)544-6064,Consumer,United States,Houston,North America,2025-11-20
CUST105693,Jason Rodriguez,jason.rodriguez603@icloud.com,,Corporate,Germany,Berlin,Europe,2024-05-05
CUST105694,Steven Wheeler,steven.wheeler40@outlook.com,001-856-882-6111x383,Consumer,United States,Houston,North America,2023-08-06
CUST105695,Dr. Audrey Harris,dr.harris107@outlook.com,9127048041,Small Business,Canada,Vancouver,North America,2026-02-24
CUST105697,Dave Johnson,dave.johnson782@icloud.com,492-802-1242x7244,Consumer,United States,Houston,North America,2024-01-28
CUST105698,Lori Hall,lori.hall73@outlook.com,,Consumer,Germany,Berlin,Europe,2024-03-31
CUST105700,Melanie Carter,melanie.carter996@gmail.com,212-510-3742,Small Business,United Kingdom,Birmingham,Europe,2024-11-11
CUST105701,Jack Vasquez,jack.vasquez278@icloud.com,827-447-3001x492,Corporate,United States,Chicago,North America,2024-01-31
CUST105702,Steven Smith,steven.smith898@yahoo.com,001-377-550-8282,Consumer,United Kingdom,Manchester,Europe,2023-09-29
CUST105704,Richard Carroll,richard.carroll610@gmail.com,(358)370-5826x6067,Consumer,United States,Houston,North America,2023-11-09
CUST105705,Tonya Perez,tonya.perez803@icloud.com,001-686-677-5476x6656,Consumer,Canada,Vancouver,North America,2024-11-21
CUST105706,Gloria Chavez,gloria.chavez448@yahoo.com,+1-733-900-3952x732,Consumer,United States,Houston,North America,2023-11-18
CUST105709,Sara White,sara.white387@yahoo.com,331.446.8971x39083,Consumer,United States,Houston,North America,2024-03-29
CUST105710,Elizabeth Hill,elizabeth.hill901@gmail.com,242-253-8094,Consumer,United Kingdom,Manchester,Europe,2024-09-15
CUST105712,John Thomas,john.thomas812@outlook.com,,Consumer,United States,Chicago,North America,2025-05-28
CUST105714,Brittney Watkins,brittney.watkins431@gmail.com,560-636-2728x6890,Consumer,United States,Chicago,North America,2025-05-31
CUST105715,Dr. Rhonda Powers,dr.powers755@yahoo.com,675-308-0108x37154,Consumer,United Kingdom,London,Europe,2025-03-11
CUST105716,Kirsten Campos,kirsten.campos824@gmail.com,+1-946-325-1651x220,Consumer,United States,Los Angeles,North America,2024-08-02
CUST105717,Carol Fisher,carol.fisher982@gmail.com,4408151581,Consumer,Australia,Brisbane,Oceania,2023-11-10
CUST105718,Todd Francis,todd.francis801@icloud.com,(566)413-5867x35528,Consumer,United States,Houston,North America,2024-07-23
CUST105719,Mrs. Jenna Davis,mrs.davis493@yahoo.com,+1-398-329-1417,Small Business,United Kingdom,Birmingham,Europe,2024-05-16
CUST105720,Sharon Wilkins,sharon.wilkins908@gmail.com,(820)757-1244x724,Small Business,Australia,Brisbane,Oceania,2025-08-02
CUST105721,Nathan Johnson,nathan.johnson381@yahoo.com,598-840-9381,Corporate,Australia,,Oceania,2023-08-05
CUST105722,Gary Young,gary.young694@gmail.com,+1-996-760-4721,Consumer,United States,New York,North America,2025-01-23
CUST105723,Sara Anderson,sara.anderson887@icloud.com,001-276-276-1347x4931,Corporate,Canada,,North America,2024-01-23
CUST105724,Mr. William Morales,mr.morales47@yahoo.com,660-697-0104,Corporate,United States,Chicago,North America,2024-07-19
CUST105726,Amber Davis,amber.davis57@icloud.com,001-371-627-9439,Consumer,United States,Los Angeles,North America,2024-04-25
CUST105729,Justin Orr,justin.orr296@gmail.com,001-487-565-0081x0847,Consumer,Canada,Montreal,North America,2024-09-05
CUST105730,Marcus Dyer DDS,marcus.dds32@outlook.com,,Consumer,United Kingdom,London,Europe,2023-08-11
CUST105731,Sandra Dickerson,sandra.dickerson103@yahoo.com,(393)648-5412x71521,Small Business,United Kingdom,,Europe,2025-06-22
CUST105732,Chad Adkins,chad.adkins454@icloud.com,001-331-929-7088x51658,Small Business,Canada,Vancouver,North America,2024-09-25
CUST105733,Michael Green,michael.green678@gmail.com,(688)360-9412,Small Business,United States,Los Angeles,North America,2024-01-31
CUST105735,Adrian Richmond,adrian.richmond70@gmail.com,661.523.3743x1038,Corporate,Germany,Munich,Europe,2024-05-09
CUST105736,Joyce Mclean,joyce.mclean603@gmail.com,001-302-661-6249x1161,Consumer,United Kingdom,Birmingham,Europe,2024-05-05
CUST105737,Lawrence Ray,lawrence.ray938@gmail.com,,Consumer,Canada,Toronto,North America,2025-02-08
CUST105739,Jennifer Jackson,jennifer.jackson85@gmail.com,(376)563-9050,Consumer,Australia,Melbourne,Oceania,2024-09-07
CUST105740,Kim Clark,kim.clark361@outlook.com,217-964-3176x082,Consumer,United States,,North America,2024-05-27
CUST105741,Lori Burns,lori.burns417@gmail.com,556-334-9384x386,Consumer,United States,New York,North America,2025-11-01
CUST105742,Terrance Smith,terrance.smith612@yahoo.com,(215)378-5328x18618,Consumer,United States,Chicago,North America,2024-05-28
CUST105743,Justin Collins,justin.collins205@gmail.com,(648)688-6878x8765,Consumer,Canada,Vancouver,North America,2024-05-15
CUST105745,Derek Martin,derek.martin478@outlook.com,2367320784,Corporate,Germany,Munich,Europe,2025-11-15
CUST105746,Lisa Meyer,lisa.meyer686@gmail.com,632.680.3100x52177,Consumer,Canada,Vancouver,North America,2025-03-17
CUST105747,Thomas Lopez,thomas.lopez209@yahoo.com,565-518-0414,Consumer,Canada,Toronto,North America,2023-11-14
CUST105748,Fred Leon,fred.leon550@yahoo.com,599-864-5019x395,Corporate,United States,Houston,North America,2023-08-16
CUST105749,Thomas Pham,thomas.pham318@yahoo.com,,Corporate,Australia,Sydney,Oceania,2023-07-16
CUST105750,Erin Ruiz,erin.ruiz738@outlook.com,742.383.3669x955,Consumer,United States,Houston,North America,2023-09-25
CUST105753,Diane Boyd,diane.boyd232@outlook.com,(481)933-1236x09681,Consumer,Germany,Hamburg,Europe,2026-03-09
CUST105754,Anthony Chapman,anthony.chapman988@outlook.com,748-635-7825,Consumer,United Kingdom,Manchester,Europe,2024-05-12
CUST105755,Laura Olson,laura.olson894@outlook.com,001-631-486-0396x70423,Corporate,United States,New York,North America,2026-01-10
CUST105756,Megan Mayo,megan.mayo544@outlook.com,(386)711-2269,Consumer,Canada,Toronto,North America,2024-06-25
CUST105759,Jacqueline Meza,jacqueline.meza274@outlook.com,+1-482-554-3974x2812,Consumer,Canada,Montreal,North America,2025-12-14
CUST105760,Brian Henry,brian.henry488@gmail.com,001-360-553-3623,Small Business,United States,Los Angeles,North America,2026-01-22
CUST105762,Darlene Huff,darlene.huff813@icloud.com,001-680-216-7048x53746,Consumer,Canada,Toronto,North America,2023-10-24
CUST105764,Tammy Anderson,tammy.anderson121@gmail.com,511-873-6770,Corporate,United States,Chicago,North America,2026-04-03
CUST105765,Shawn Walker,shawn.walker788@outlook.com,+1-874-774-6799,Consumer,Canada,Toronto,North America,2024-10-17
CUST105766,Jeffrey Savage,jeffrey.savage47@yahoo.com,(431)282-6572x1133,Consumer,Canada,Montreal,North America,2023-11-16
CUST105768,Amber Gilbert,amber.gilbert126@outlook.com,+1-758-462-8817,Consumer,United States,Los Angeles,North America,2024-08-21
CUST105770,Steven Hays,steven.hays962@icloud.com,,Consumer,Canada,Vancouver,North America,2024-01-02
CUST105772,Phillip Chandler,phillip.chandler674@yahoo.com,+1-580-625-2493x966,Corporate,United States,Chicago,North America,2024-01-18
CUST105773,Gloria Smith,gloria.smith454@icloud.com,532.978.6332,Corporate,Germany,Munich,Europe,2024-02-12
CUST105774,Joann Buck,joann.buck892@gmail.com,317.483.4651x62412,Small Business,United States,Chicago,North America,2025-10-06
CUST105775,Holly Conner,holly.conner189@icloud.com,(761)713-4957,Consumer,Germany,Berlin,Europe,2024-10-24
CUST105777,Vanessa Deleon,vanessa.deleon473@icloud.com,7594951696,Corporate,United States,Chicago,North America,2025-09-13
CUST105778,Richard Lawrence,,,Consumer,United Kingdom,London,Europe,2024-09-29
CUST105780,Alexandra Roberts,alexandra.roberts570@gmail.com,788-919-4280,Consumer,United States,Los Angeles,North America,2023-11-20
CUST105781,Steven Gomez,steven.gomez566@yahoo.com,+1-736-927-5733x188,Consumer,United States,Los Angeles,North America,2024-09-27
CUST105783,Kristy Kaufman,kristy.kaufman809@outlook.com,(708)539-9931x6178,Consumer,Canada,Montreal,North America,2025-05-11
CUST105786,Daniel Jimenez,daniel.jimenez847@outlook.com,979.584.9688x11580,Consumer,Canada,Toronto,North America,2025-01-07
CUST105787,Kelly Parker,kelly.parker483@gmail.com,7002770166,Consumer,Germany,Berlin,Europe,2024-02-07
CUST105789,Vanessa Baker,vanessa.baker774@icloud.com,,Consumer,United Kingdom,Birmingham,Europe,2024-12-25
CUST105790,Crystal Jones,crystal.jones534@outlook.com,926-332-5787x406,Consumer,Canada,Vancouver,,2025-11-13
CUST105791,Sherri Reed,sherri.reed236@yahoo.com,001-682-979-4474x13094,Consumer,Germany,Hamburg,Europe,2025-01-10
CUST105792,Holly Hernandez,holly.hernandez819@yahoo.com,437.308.8542,Consumer,Canada,Montreal,North America,2024-01-20
CUST105795,Megan Gonzalez,megan.gonzalez709@outlook.com,520-717-1136x33801,Consumer,Canada,Toronto,North America,2024-05-19
CUST105797,Todd Smith,todd.smith378@outlook.com,329-284-3423x8251,Consumer,United States,New York,North America,2023-05-28
CUST105798,Linda Arnold,linda.arnold796@gmail.com,669.923.7313,Consumer,United States,Los Angeles,North America,2025-10-21
CUST105801,Teresa Wright,teresa.wright10@outlook.com,(490)431-8964x25326,Consumer,United Kingdom,Birmingham,Europe,2025-02-13
CUST105802,Devin Thompson,devin.thompson489@outlook.com,+1-824-972-6981,Consumer,United Kingdom,Birmingham,Europe,2024-01-29
CUST105804,Edwin Davis,edwin.davis936@yahoo.com,436-346-2572x73435,Consumer,Canada,Montreal,North America,2024-06-09
CUST105805,Vernon Cobb,vernon.cobb350@gmail.com,001-923-663-9358,Consumer,United States,Los Angeles,North America,2024-11-20
CUST105807,Dana Jones,dana.jones335@gmail.com,4787484626,Corporate,Germany,Munich,Europe,2024-02-27
CUST105808,Lori Olson,lori.olson244@outlook.com,579-972-5085x175,Consumer,United Kingdom,Birmingham,Europe,2025-02-06
CUST105809,Jessica Perez,jessica.perez890@yahoo.com,(274)786-5713,Consumer,Germany,Munich,Europe,2024-04-16
CUST105810,Matthew Long,matthew.long753@icloud.com,+1-622-602-6129,Consumer,United Kingdom,London,Europe,2023-07-03
CUST105811,Brandon Ewing,brandon.ewing71@yahoo.com,,Corporate,United States,Chicago,North America,2024-10-12
CUST105814,Andrea Nelson,andrea.nelson194@icloud.com,(878)606-4879x861,Corporate,United States,Chicago,North America,2024-05-26
CUST105815,Jaclyn Williams,jaclyn.williams217@icloud.com,4986642449,Consumer,United States,Houston,North America,2023-06-16
CUST105816,Dr. Barbara Williams,dr.williams19@gmail.com,001-392-757-2772x61658,Small Business,United States,Houston,North America,2025-01-16
CUST105817,David Tucker,david.tucker383@outlook.com,891-544-5074,Small Business,Australia,Sydney,Oceania,2025-09-23
CUST105818,Tiffany Poole,tiffany.poole41@gmail.com,001-940-214-0448x5666,Consumer,United States,Los Angeles,North America,2024-02-10
