order_id,customer_id,order_date,ship_date,delivery_date,customer_name,customer_segment,customer_country,customer_city,customer_region,order_status,total_items,unique_products,product_categories,subtotal,discount_amount,shipping_cost,tax_amount,total_order_value,profit,shipping_method,delivery_status,payment_method,payment_status,sales_channel,customer_acquisition_channel,campaign
ORD1015389,CUST115588,2025-04-16,2025-04-16,2025-04-22,Lisa Reeves,Consumer,Canada,Montreal,North America,Delivered,3,3,Sports & Outdoors|Beauty & Personal Care|Home & Kitchen,69.59,0.0,4.41,9.05,83.05,31.5,Economy,On Time,Credit Card,Paid,Marketplace,Social Media,
ORD1015390,CUST104858,2026-04-30,2026-05-03,2026-05-09,Paul Brown,Corporate,Canada,Montreal,,Returned,4,4,Apparel|Books,136.78,0.0,0.0,17.78,154.56,63.34,Economy,Returned,Debit Card,Refunded,Mobile App,Organic Search,
ORD1015391,CUST116160,2025-09-21,,,Mark Nguyen,Consumer,Canada,Vancouver,North America,Cancelled,5,4,Toys & Games|Home & Kitchen,283.14,25.23,0.0,33.53,291.44,97.09,Economy,Not Shipped,PayPal,Failed,Website,Organic Search,
ORD1015392,CUST105177,2024-08-14,2024-08-14,2024-08-15,Anna Cooper,Consumer,United Kingdom,London,Europe,Delivered,1,1,Home & Kitchen|Apparel,9.64,1.46,21.02,1.64,30.84,2.23,Same-Day,On Time,Gift Card,Paid,Mobile App,Organic Search,
ORD1015393,CUST111612,2024-03-15,2024-03-17,2024-03-19,Julie Cervantes,Small Business,United States,Houston,North America,Delivered,4,2,Toys & Games,25.46,0.0,6.18,1.78,33.42,8.43,Standard,On Time,Credit Card,Paid,Website,Referral,
ORD1015394,CUST131360,2024-10-29,2024-10-30,2024-10-31,Erika Maldonado,Consumer,United States,Chicago,North America,Returned,3,3,Toys & Games|Grocery,111.0,0.0,0.0,7.77,118.77,33.72,Express,Returned,Credit Card,Refunded,Website,Email Marketing,BLACKFRIDAY25
ORD1015395,CUST109897,2025-10-23,,,Maurice Miller Jr.,Consumer,United States,Chicago,North America,Cancelled,3,3,Grocery|Apparel,43.21,0.0,7.61,3.02,53.84,14.78,Standard,Not Shipped,Debit Card,Refunded,Mobile App,Referral,
ORD1015396,CUST100080,2026-03-29,2026-03-30,,Jamie Duncan,Small Business,Canada,Montreal,North America,Shipped,5,5,Toys & Games|Books|Grocery,84.0,0.0,7.53,10.92,102.45,41.68,Standard,In Transit,Credit Card,Pending,Mobile App,Paid Ads,LOYALTY_REWARDS
ORD1015397,CUST112894,2024-12-23,,,Carolyn Smith,Consumer,United Kingdom,Birmingham,Europe,Cancelled,4,4,Electronics,56.7,0.0,12.63,11.34,80.67,19.61,Express,Not Shipped,Credit Card,Failed,Website,Organic Search,
ORD1015398,CUST101892,2024-08-07,2024-08-08,2024-08-13,John Johnson,Consumer,United States,Houston,North America,Delivered,3,3,Electronics|Grocery|Sports & Outdoors,85.9,24.17,5.96,4.32,72.01,8.77,Standard,Delayed,PayPal,Paid,Marketplace,Referral,
ORD1015399,CUST114223,2024-08-03,2024-08-03,,Jessica Rodriguez,Consumer,United States,Los Angeles,North America,Shipped,2,2,Electronics|Apparel,45.62,13.37,15.84,2.26,50.35,8.21,Express,In Transit,PayPal,Paid,Website,Organic Search,
ORD1015400,CUST105202,2026-05-16,2026-05-16,2026-05-18,Amanda Allen,Consumer,United States,,North America,Delivered,2,2,Apparel,83.62,0.0,14.16,5.85,103.63,24.63,Express,On Time,Debit Card,Paid,Mobile App,Social Media,
ORD1015401,CUST115424,2025-05-07,,,Carrie Golden,Consumer,Germany,Berlin,Europe,Processing,3,1,Beauty & Personal Care,57.34,6.06,17.75,9.74,78.77,17.15,Express,Not Shipped,Credit Card,Paid,Mobile App,Paid Ads,
ORD1015402,CUST122544,2025-07-14,2025-07-14,2025-07-19,Natalie Allen,Consumer,United States,New York,North America,Delivered,3,3,Apparel|Sports & Outdoors,109.91,25.29,6.94,5.92,97.48,18.38,Standard,On Time,Credit Card,Paid,Website,Paid Ads,WINTER_CLEAROUT
ORD1015403,CUST107396,2024-01-21,2024-01-21,2024-01-21,April Bauer,Consumer,United Kingdom,Manchester,Europe,Delivered,3,3,Toys & Games,133.08,21.07,20.3,22.4,154.71,22.12,Same-Day,On Time,PayPal,Paid,Website,Referral,
ORD1015404,CUST126546,2026-01-23,2026-01-23,2026-01-24,Justin Rios,Consumer,Canada,Montreal,North America,Delivered,2,2,Beauty & Personal Care,31.1,5.41,16.03,3.34,45.06,5.09,Express,On Time,Credit Card,Paid,Mobile App,Direct,
ORD1015405,CUST104476,2026-08-11,2026-08-13,2026-08-18,Dana Clark,Small Business,United States,Chicago,North America,Delivered,4,2,Sports & Outdoors,95.26,0.0,5.73,6.67,107.66,27.3,Standard,Delayed,Bank Transfer,Paid,Website,Referral,
ORD1015406,CUST117188,2026-02-13,2026-02-14,2026-02-17,Justin Thomas Jr.,Consumer,United States,Chicago,North America,Returned,4,3,Grocery,115.34,19.77,0.0,6.69,102.26,16.66,Standard,Returned,PayPal,Refunded,Website,Referral,
ORD1015407,CUST130897,2025-04-17,2025-04-18,2025-04-22,Jermaine Sharp,Consumer,Canada,Toronto,North America,Delivered,4,4,Toys & Games,40.92,6.82,6.71,4.43,45.24,12.33,Standard,On Time,Gift Card,Paid,Social Media,Direct,
ORD1015408,CUST109846,2024-01-17,2024-01-18,2024-01-23,Ryan Green,Consumer,United States,Chicago,,Delivered,2,2,Toys & Games,99.17,0.0,4.95,6.94,111.06,40.28,Economy,Delayed,PayPal,Paid,Website,Organic Search,
ORD1015409,CUST110895,2026-05-24,2026-05-26,2026-05-30,Evan Booth,Corporate,Canada,Vancouver,North America,Delivered,5,3,Toys & Games|Home & Kitchen|Sports & Outdoors,648.64,0.0,0.0,84.32,732.96,260.1,Standard,On Time,Debit Card,Paid,Website,Organic Search,
ORD1015410,CUST104436,2026-05-23,2026-05-24,2026-05-28,  Emily Nichols  ,Consumer,Canada,Vancouver,North America,Delivered,5,4,Grocery|Electronics,199.65,54.81,6.2,18.83,169.87,22.64,Standard,On Time,Debit Card,Paid,Mobile App,Organic Search,
ORD1015411,CUST106319,2024-06-06,2024-06-06,2024-06-11,Kayla Morrison,Consumer,United Kingdom,London,Europe,Delivered,4,4,Toys & Games|Home & Kitchen,203.99,14.39,3.56,37.92,231.08,42.93,Economy,Delayed,PayPal,Paid,Website,Organic Search,
ORD1015412,CUST100870,2024-04-04,2024-04-05,2024-04-07,Sarah Anderson,Consumer,United States,Los Angeles,,Delivered,2,2,Sports & Outdoors,41.43,8.71,6.16,2.29,41.17,9.74,Standard,On Time,Credit Card,Paid,Marketplace,Organic Search,
ORD1015413,CUST124970,2024-02-29,2024-02-29,,Stacie Frederick,Consumer,United Kingdom,London,Europe,Shipped,3,3,Beauty & Personal Care|Toys & Games|Grocery,126.63,33.32,15.72,18.66,127.69,13.59,Express,In Transit,Credit Card,Paid,Website,Referral,
ORD1015414,CUST130254,2024-04-03,2024-04-04,2024-04-09,Tami Smith,Small Business,United States,Los Angeles,North America,Delivered,5,5,Beauty & Personal Care|Books|Electronics,192.94,24.82,0.0,11.77,179.89,60.03,Economy,On Time,PayPal,Paid,Marketplace,Social Media,BLACKFRIDAY24
ORD1015415,CUST107323,2026-03-25,,,Mary Merritt,Corporate,United States,Los Angeles,North America,Cancelled,3,2,Grocery|Electronics,30.4,0.0,12.41,2.13,44.94,9.92,Express,Not Shipped,CREDIT CARD,Refunded,Website,Paid Ads,
ORD1015416,CUST104896,2025-12-01,2025-12-03,2025-12-10,Elizabeth Jimenez,Consumer,Germany,Munich,Europe,Delivered,2,2,Toys & Games|Grocery,54.66,13.07,4.7,7.9,54.19,12.46,Economy,On Time,Gift Card,Pending,Website,Email Marketing,
ORD1015417,CUST126851,2025-10-29,2025-10-29,2025-11-01,Angel Olson,Consumer,United States,Chicago,North America,Delivered,6,2,Apparel|Home & Kitchen|Grocery,120.13,13.03,0.0,7.5,114.6,39.01,Standard,On Time,PayPal,Paid,Mobile App,Social Media,
ORD1015418,CUST127149,2025-03-29,2025-03-29,2025-04-03,John Harvey,Consumer,United States,Chicago,North America,Delivered,6,5,Apparel|Home & Kitchen|Toys & Games,211.52,30.8,7.85,12.65,201.22,53.69,Standard,On Time,Credit Card,Paid,Website,Social Media,
ORD1015419,CUST109527,2024-10-15,2024-10-16,,Ana Smith,Corporate,United States,Los Angeles,North America,Shipped,5,5,Sports & Outdoors|Home & Kitchen,165.89,0.0,7.87,11.61,185.37,55.1,Standard,In Transit,bank transfer,Paid,Marketplace,Organic Search,
ORD1015420,CUST124478,2026-01-18,2026-01-21,2026-01-26,Jorge Smith,Consumer,United Kingdom,Manchester,Europe,Delivered,6,5,Books|Home & Kitchen,112.57,30.06,4.65,16.5,103.66,10.71,Economy,On Time,,Paid,Website,Paid Ads,
ORD1015421,CUST130386,2025-06-13,2025-06-13,2025-06-15,Brandi Johnson,Consumer,United Kingdom,Birmingham,Europe,Delivered,4,4,Books|Apparel|Home & Kitchen,68.18,0.0,7.75,13.64,89.57,33.31,Standard,Delayed,Debit Card,Paid,Mobile App,Referral,
ORD1015422,CUST110774,2025-05-11,,,Monica Vargas,Consumer,United States,New York,North America,Processing,2,2,Toys & Games|Home & Kitchen,23.53,0.0,16.59,1.65,41.77,7.71,Express,Not Shipped,PayPal,Paid,Website,Paid Ads,WINTER_CLEAROUT
ORD1015423,CUST105673,2026-04-14,2026-04-15,,Martha Beasley,Consumer,United States,Chicago,North America,Shipped,4,2,Beauty & Personal Care,112.93,0.0,13.83,7.91,134.67,44.79,Express,In Transit,Credit Card,Paid,Mobile App,Paid Ads,
ORD1015424,CUST123672,2026-02-26,2026-02-26,2026-02-28,Danielle Landry,Consumer,Australia,Sydney,Oceania,Delivered,2,2,Home & Kitchen,50.18,0.0,16.82,5.02,72.02,19.54,Express,On Time,Debit Card,Paid,Mobile App,Referral,
ORD1015425,CUST130080,2024-04-18,2024-04-20,,  Alyssa Huerta  ,Consumer,Canada,Vancouver,North America,Shipped,2,2,Electronics|Grocery,85.67,0.0,4.96,11.14,101.77,28.04,Economy,In Transit,Credit Card,Paid,Website,Email Marketing,WINTER_CLEAROUT
ORD1015426,CUST103215,2024-11-06,2024-11-06,2024-11-09,John Tucker,Consumer,United Kingdom,Manchester,Europe,Delivered,4,4,Sports & Outdoors|Apparel|Home & Kitchen,61.95,0.0,5.47,12.39,79.81,30.41,Standard,On Time,Credit Card,Paid,Mobile App,Referral,
ORD1015427,CUST125629,2024-05-29,2024-05-30,2024-06-03,Ronald Johnson,Consumer,Germany,Berlin,Europe,Delivered,3,3,Books|Sports & Outdoors,207.36,41.96,7.77,31.43,204.6,43.1,Standard,On Time,Credit Card,Paid,Mobile App,Paid Ads,
ORD1015428,CUST126218,2024-12-28,2024-12-29,2024-12-31,Rebecca Miranda MD,Small Business,Canada,Montreal,North America,Delivered,1,1,Toys & Games,34.49,0.0,6.0,4.48,44.97,15.16,Standard,On Time,Credit Card,Paid,Website,Paid Ads,
ORD1015429,CUST102599,2024-11-12,2024-11-14,2024-11-18,Mr. Caleb Aguilar,Corporate,USA,,North America,Delivered,6,5,Books|Grocery|Toys & Games,112.9,12.11,5.06,7.06,112.91,24.03,Standard,On Time,Debit Card,Paid,Mobile App,Email Marketing,
ORD1015430,CUST120296,05/28/2025,2025-05-28,2025-05-29,Brett Manning,Corporate,Canada,Montreal,North America,Delivered,2,2,Beauty & Personal Care,15.05,4.5,16.5,1.37,28.42,0.79,Express,On Time,CREDIT CARD,Paid,Mobile App,Email Marketing,
ORD1015431,CUST107889,2025-03-16,2025-03-18,2025-03-22,Danielle Black,Consumer,Australia,Melbourne,Oceania,Delivered,3,2,Electronics|Grocery,31.12,0.0,7.15,3.11,41.38,12.26,Standard,Delayed,PayPal,Paid,Mobile App,Social Media,
ORD1015432,CUST119183,2024-11-16,2024-11-18,2024-11-20,Deborah Guzman,Consumer,United States,Los Angeles,North America,Delivered,4,3,Beauty & Personal Care|Books|Grocery,171.28,0.0,7.1,11.99,190.37,57.58,Standard,Delayed,Credit Card,Paid,Website,Organic Search,
ORD1015433,CUST125485,2024-08-24,2024-08-24,2024-08-26,Brandon Benjamin,Small Business,United States,New York,North America,Delivered,3,3,Electronics,95.28,0.0,6.69,6.67,108.64,35.67,Standard,On Time,Credit Card,Paid,Website,Paid Ads,
ORD1015434,CUST121617,2024-12-22,,,Denise Marshall,Small Business,United States,Los Angeles,North America,Cancelled,3,2,Sports & Outdoors|Home & Kitchen|Grocery,59.89,0.0,3.01,4.19,67.09,18.88,Economy,Not Shipped,PayPal,Refunded,Website,Paid Ads,
ORD1015435,CUST125328,2024-07-02,2024-07-02,2024-07-07,Allen James,Consumer,United States,Chicago,North America,Returned,7,7,Grocery|Books|Beauty & Personal Care,167.03,0.0,6.02,11.69,184.74,59.54,Standard,Returned,Credit Card,Refunded,Website,Paid Ads,
ORD1015436,CUST130138,2025-05-27,2025-05-27,2025-06-01,Brian Skinner,Corporate,Germany,Munich,Europe,Returned,2,2,Toys & Games|Home & Kitchen|Books,180.06,0.0,0.0,34.21,214.27,53.47,Standard,Returned,Credit Card,Refunded,Marketplace,Social Media,
ORD1015437,CUST122620,2025-11-07,2025-11-07,,Nancy Richards,Small Business,Germany,Berlin,Europe,Shipped,5,3,Sports & Outdoors,143.45,19.73,7.76,23.51,154.99,26.17,Standard,In Transit,Debit Card,Paid,Mobile App,Paid Ads,
ORD1015438,CUST113453,2026-06-22,2026-06-23,2026-06-25,Dr. Richard Hunter,Consumer,United States,Los Angeles,North America,Delivered,3,2,Grocery|Apparel|Home & Kitchen,32.09,0.0,13.18,2.25,47.52,13.31,Express,On Time,Credit Card,Paid,Social Media,Organic Search,
ORD1015439,CUST106903,2024-12-10,2024-12-12,,Angela Edwards,Small Business,Canada,Montreal,North America,Shipped,2,2,Apparel|Electronics,61.73,15.76,5.29,5.98,57.24,6.71,Standard,In Transit,Credit Card,Paid,Marketplace,Referral,
ORD1015440,CUST121980,2025-08-25,2025-08-27,2025-08-29,Andrew Taylor,Small Business,Canada,Montreal,North America,Returned,4,3,Beauty & Personal Care,35.23,0.0,6.71,4.58,46.52,14.56,Standard,Returned,PayPal,Refunded,Marketplace,Paid Ads,
ORD1015441,CUST103527,2024-01-15,2024-01-15,,Amy Chavez,Consumer,United States,Houston,North America,Shipped,3,1,Grocery|Home & Kitchen|Books,123.13,29.38,4.4,6.56,104.71,8.84,Economy,In Transit,Debit Card,Paid,Website,Organic Search,
ORD1015442,CUST120007,2026-04-02,2026-04-04,2026-04-08,Terri Daniel,Consumer,United States,Chicago,North America,Delivered,6,6,Beauty & Personal Care|Toys & Games|Books,124.41,0.0,6.09,8.71,139.21,60.43,Standard,On Time,credit card,Paid,Mobile App,Paid Ads,
ORD1015443,CUST114607,2025-12-09,2025-12-11,2025-12-17,Jeffrey Cunningham,Corporate,United States,,North America,Delivered,1,1,Electronics,125.6,0.0,0.0,8.79,134.39,36.63,Economy,Delayed,Credit Card,Paid,Website,Paid Ads,
ORD1015444,CUST120158,2024-01-22,2024-01-22,,Erin Taylor,Corporate,United Kingdom,Manchester,Europe,Shipped,4,2,Toys & Games|Apparel,55.57,6.55,6.26,9.8,65.08,10.81,Standard,In Transit,Credit Card,Paid,Website,Paid Ads,
ORD1015445,CUST113911,2025-06-06,2025-06-08,2025-06-13,Kevin Grant,Consumer,United States,Chicago,North America,Delivered,3,2,Sports & Outdoors,64.17,18.54,6.03,3.19,54.85,5.11,Standard,On Time,Credit Card,Paid,Mobile App,Email Marketing,
ORD1015446,CUST114937,2024-04-19,2024-04-20,2024-04-22,Cristina Ferguson,Consumer,United Kingdom,London,Europe,Delivered,3,3,Books|Home & Kitchen,90.89,0.0,14.05,18.18,123.12,39.67,Express,On Time,Credit Card,Pending,Mobile App,Paid Ads,
ORD1015447,CUST117865,2024-03-02,2024-03-03,2024-03-07,Nathan Nguyen,Corporate,United States,Chicago,North America,Delivered,5,3,Books|Apparel,73.91,14.91,7.69,4.13,70.82,13.79,Standard,On Time,Debit Card,Paid,Website,Paid Ads,
ORD1015448,CUST130399,2025-11-22,2025-11-24,2025-11-29,Holly Perez,Consumer,United States,New York,North America,Delivered,2,2,Home & Kitchen|Electronics,13.93,0.83,7.27,0.92,21.29,4.84,Standard,On Time,Credit Card,Paid,Website,Referral,
ORD1015449,CUST122229,2025-12-10,2025-12-12,2025-12-14,Sherry Bridges,Small Business,United States,Los Angeles,North America,Delivered,3,3,Books|Toys & Games,19.69,2.63,6.52,1.19,24.77,6.22,Standard,On Time,,Paid,Website,Organic Search,
ORD1015450,CUST105643,2025-06-17,2025-06-19,,Ann Bauer,Consumer,Australia,Melbourne,Oceania,Shipped,3,3,Apparel|Sports & Outdoors|Books,255.8,0.0,0.0,25.58,281.38,100.51,Economy,In Transit,Credit Card,Paid,Marketplace,Paid Ads,WINTER_CLEAROUT
ORD1015451,CUST105500,2026-06-02,,,Matthew Mathis,Consumer,United States,Chicago,North America,Processing,2,2,Apparel|Sports & Outdoors,215.37,0.0,16.58,15.08,247.03,104.72,Express,Not Shipped,Debit Card,Pending,Website,Organic Search,
ORD1015452,CUST130939,2024-10-22,2024-10-24,2024-10-27,Lawrence Cole,Consumer,Canada,Toronto,North America,Delivered,8,5,Toys & Games|Electronics,145.47,,0.0,16.04,139.4,22.42,Standard,On Time,Credit Card,Paid,Website,Social Media,
ORD1015453,CUST121036,2026-02-13,2026-02-13,2026-02-21,Rodney Shaw,Consumer,Canada,Vancouver,North America,Delivered,2,2,Grocery|Toys & Games|Sports & Outdoors,28.02,0.0,4.33,3.64,35.99,11.37,Economy,On Time,PayPal,Paid,Website,Paid Ads,SUMMER_SALE24
ORD1015454,CUST120133,2026-06-09,2026-06-10,2026-06-13,Linda Cline,Small Business,United States,Chicago,North America,Returned,2,2,Beauty & Personal Care,86.9,0.0,5.4,6.08,98.38,37.06,Standard,Returned,paypal,Refunded,Website,Referral,
ORD1015455,CUST109979,2026-03-14,2026-03-16,2026-03-19,Michelle Garcia,Corporate,United States,Houston,North America,Returned,1,1,Sports & Outdoors|Electronics|Grocery,28.51,4.16,6.53,1.7,32.58,5.85,Standard,Returned,Credit Card,Refunded,Marketplace,Direct,
ORD1015456,CUST105810,2024-07-20,,,Matthew Long,Consumer,United Kingdom,London,Europe,Cancelled,4,2,Apparel|Sports & Outdoors,76.1,0.0,7.85,15.22,99.17,32.47,Standard,Not Shipped,Credit Card,Failed,Marketplace,Social Media,
ORD1015457,CUST110629,2026-04-21,2026-04-21,2026-04-22,Michele Mitchell,Consumer,United Kingdom,London,Europe,Delivered,2,2,Electronics|Apparel,23.93,5.86,23.59,3.61,45.27,3.66,Same-Day,On Time,Credit Card,Paid,Website,Email Marketing,
ORD1015458,CUST123261,2026-03-09,,,Tara Wilkinson,Small Business,United States,Los Angeles,North America,Cancelled,3,2,Beauty & Personal Care|Books|Apparel,34.49,5.89,7.99,2.0,38.59,11.02,Standard,Not Shipped,PayPal,Refunded,Website,Paid Ads,BLACKFRIDAY25
ORD1015459,CUST104023,2026-03-12,2026-03-14,2026-03-18,Andre Hernandez,Consumer,Germany,Hamburg,Europe,Delivered,3,2,Apparel,136.26,0.0,5.68,25.89,167.83,40.98,Standard,On Time,Credit Card,Paid,Social Media,Email Marketing,
ORD1015460,CUST127140,2026-05-03,2026-05-05,2026-05-08,Tiffany Harvey,Consumer,United States,Houston,North America,Delivered,3,3,Electronics|Beauty & Personal Care,65.21,0.0,5.39,4.56,75.16,23.15,Standard,On Time,Debit Card,Paid,Website,Paid Ads,SUMMER_SALE24
ORD1015461,CUST112034,2025-07-08,2025-07-08,2025-07-10,Donna Shelton,Corporate,United States,New York,North America,Delivered,3,3,Books|Electronics|Beauty & Personal Care,281.05,44.27,0.0,16.57,253.35,47.01,Standard,On Time,Credit Card,Paid,Website,Email Marketing,
ORD1015462,CUST101674,2025-03-09,2025-03-11,2025-03-16,Timothy Woods,Consumer,United States,Houston,North America,Delivered,4,3,Toys & Games|Apparel,42.94,2.17,7.26,2.85,50.88,13.48,Standard,On Time,PayPal,Paid,Social Media,Paid Ads,BLACKFRIDAY25
ORD1015463,CUST109205,2024-09-03,2024-09-05,2024-09-10,Tanya Ryan,Small Business,United States,Houston,North America,Delivered,2,2,Sports & Outdoors|Toys & Games,66.31,9.83,5.6,3.95,66.03,17.39,Standard,On Time,Credit Card,Paid,Website,Organic Search,
ORD1015464,CUST120853,2024-05-04,2024-05-05,,Beverly Thompson,Corporate,United States,New York,North America,Shipped,3,3,Sports & Outdoors|Beauty & Personal Care,117.67,13.76,0.0,7.27,111.18,35.57,Standard,In Transit,Credit Card,Paid,Marketplace,Paid Ads,LOYALTY_REWARDS
ORD1015465,CUST109902,2024-12-04,2024-12-07,2024-12-11,Emily Howard,Corporate,United States,Los Angeles,North America,Delivered,3,2,Home & Kitchen,25.23,6.07,3.24,1.34,23.74,3.11,Economy,On Time,PayPal,Paid,Website,Paid Ads,
ORD1015466,CUST105473,2026-06-11,2026-06-12,2026-06-17,Bruce Banks,Consumer,United States,Houston,North America,Delivered,5,4,Apparel,163.81,0.0,5.44,11.47,180.72,54.96,Standard,On Time,paypal,Paid,Website,Email Marketing,BLACKFRIDAY25
ORD1015467,CUST118331,2024-07-06,,,Suzanne Stephens,Small Business,Germany,Hamburg,Europe,Cancelled,2,2,Electronics|Home & Kitchen|Grocery,21.84,0.0,6.31,4.15,32.3,9.38,Standard,Not Shipped,Credit Card,Refunded,Website,Organic Search,
ORD1015468,CUST126450,2026-03-19,2026-03-21,2026-03-23,Latoya Rodriguez,Corporate,United States,Chicago,North America,Delivered,4,4,Grocery|Beauty & Personal Care,219.61,35.65,5.15,12.88,201.99,55.29,Standard,On Time,Debit Card,Paid,Website,Paid Ads,WINTER_CLEAROUT
ORD1015469,CUST120948,2025-10-24,,,Barry Fisher,Consumer,United States,Chicago,North America,Cancelled,3,1,Books|Sports & Outdoors,84.51,22.68,6.62,4.33,72.78,1.04,Standard,Not Shipped,Credit Card,Refunded,Website,Organic Search,
ORD1015470,CUST128605,2025-12-17,,,Dorothy Williams MD,Consumer,United States,Los Angeles,North America,Cancelled,1,1,Toys & Games|Home & Kitchen|Books,23.02,0.0,7.48,1.61,32.11,9.17,Standard,Not Shipped,PayPal,Failed,Website,Referral,
ORD1015471,CUST116669,2024-05-06,2024-05-06,2024-05-07,Carol Johnson,Corporate,Germany,Munich,Europe,Delivered,4,3,Toys & Games,85.07,18.73,17.8,12.6,96.74,16.76,Express,On Time,PayPal,Paid,Marketplace,Paid Ads,
ORD1015472,CUST103003,2025-02-16,2025-02-16,2025-02-16,Nicholas Rice,Small Business,United Kingdom,Manchester,Europe,Delivered,2,2,Beauty & Personal Care,51.25,13.8,20.07,7.49,65.01,4.06,Same-Day,On Time,Credit Card,Paid,Website,Email Marketing,BLACKFRIDAY24
ORD1015473,CUST123304,2024-02-03,2024-02-03,2024-02-09,Thomas Lewis,Corporate,United States,Chicago,North America,Delivered,3,2,Electronics,100.64,0.0,4.02,7.04,111.7,46.35,Economy,On Time,Credit Card,Paid,Website,Organic Search,
ORD1015474,CUST105416,2025-05-25,2025-05-27,2025-05-31,Angela Turner,Corporate,United States,,North America,Delivered,5,5,Grocery|Books|Apparel,65.77,16.64,5.47,3.44,58.04,2.23,Standard,On Time,PayPal,Paid,Mobile App,Paid Ads,
