order_id,customer_id,order_date,ship_date,delivery_date,customer_name,customer_segment,customer_country,customer_city,customer_region,order_status,total_items,unique_products,subtotal,discount_amount,shipping_cost,tax_amount,total_order_value,profit,shipping_method,delivery_status,payment_method,payment_status,sales_channel,customer_acquisition_channel,campaign
ORD1007888,CUST117536,2025-03-28,2025-03-29,2025-04-03,cindy garcia,small business,germany,munich,europe,returned,1,1,66.43,6.67,7.43,11.35,78.54,16.92,standard,returned,paypal,refunded,marketplace,email marketing,
ORD1007889,CUST126071,2024-03-14,2024-03-15,2024-03-19,kathleen long,consumer,united states,chicago,north america,delivered,3,3,52.55,15.58,6.3,2.59,45.86,8.79,standard,on time,gift card,paid,website,social media,
ORD1007890,CUST114371,2025-09-13,2025-09-13,2025-09-15,david butler,consumer,united states,los angeles,north america,returned,4,3,143.25,0.0,0.0,10.03,153.28,57.99,express,returned,paypal,refunded,website,organic search,
ORD1007891,CUST113634,2026-02-19,2026-02-21,2026-02-28,dennis mooney,corporate,canada,vancouver,north america,delivered,4,2,125.76,24.53,4.82,13.16,119.21,11.86,economy,on time,credit card,paid,website,email marketing,
ORD1007892,CUST131017,2024-11-02,,,samuel vazquez,small business,canada,toronto,north america,cancelled,7,4,127.85,0.0,3.92,16.62,148.39,55.16,economy,not shipped,debit card,refunded,website,email marketing,loyalty_rewards
ORD1007893,CUST124971,2025-11-05,2025-11-05,,joel larson,consumer,united states,houston,north america,shipped,3,3,23.76,3.34,15.86,1.43,37.71,7.71,express,in transit,credit card,paid,marketplace,social media,loyalty_rewards
ORD1007894,CUST112299,2024-02-22,2024-02-22,,marilyn obrien,consumer,united states,los angeles,north america,shipped,4,3,41.27,5.61,7.59,2.5,45.75,7.59,standard,in transit,credit card,paid,website,direct,
ORD1007895,CUST100585,2025-02-09,,,logan young,consumer,australia,melbourne,oceania,processing,5,5,139.87,0.0,6.83,13.99,160.69,59.89,standard,not shipped,debit card,paid,website,organic search,
ORD1007896,CUST110791,2026-08-11,2026-08-13,2026-08-17,kenneth hancock,consumer,canada,montreal,north america,delivered,5,4,119.92,0.0,0.0,15.59,135.51,48.71,standard,on time,debit card,paid,mobile app,social media,
ORD1007897,CUST101418,2026-04-01,2026-04-03,2026-04-08,ashley duncan,consumer,united states,chicago,north america,delivered,3,3,67.28,0.0,5.42,4.71,77.41,19.48,standard,on time,gift card,paid,website,referral,
ORD1007898,CUST116468,2024-10-03,,,bradley miller,consumer,canada,toronto,north america,cancelled,4,4,100.35,15.99,6.63,10.97,101.96,28.24,standard,not shipped,paypal,failed,website,direct,
ORD1007899,CUST125868,2024-10-24,2024-10-25,2024-10-28,brian craig,corporate,united states,los angeles,north america,delivered,2,2,49.19,0.0,5.45,3.44,58.08,20.57,standard,delayed,gift card,paid,website,social media,loyalty_rewards
ORD1007900,CUST130801,2024-11-15,2024-11-16,2024-11-24,julie smith,consumer,australia,brisbane,oceania,delivered,6,5,405.76,0.0,0.0,40.58,446.34,170.28,economy,delayed,credit card,paid,website,email marketing,summer_sale24
ORD1007901,CUST120840,2025-01-15,2025-01-18,2025-01-25,cheryl miller,small business,united states,houston,north america,returned,5,3,131.34,0.0,4.46,9.19,144.99,63.24,economy,returned,debit card,refunded,mobile app,direct,
ORD1007902,CUST127792,2025-05-12,2025-05-14,2025-05-17,elizabeth chambers,consumer,united states,chicago,north america,delivered,4,4,37.35,0.0,5.7,2.61,45.66,16.84,standard,on time,paypal,paid,social media,email marketing,
ORD1007903,CUST100462,2025-04-14,2025-04-15,2025-04-18,kelly gonzalez,consumer,united states,houston,north america,delivered,5,4,53.56,0.0,6.49,3.75,63.8,15.32,standard,on time,bank transfer,paid,website,social media,blackfriday25
ORD1007904,CUST110167,2025-10-03,2025-10-04,2025-10-05,jeremy kelly,consumer,united states,chicago,north america,delivered,5,3,121.73,0.0,0.0,8.52,130.25,36.0,express,on time,credit card,paid,website,paid ads,spring_launch25
ORD1007905,CUST105432,2024-03-16,2024-03-18,2024-03-23,christopher king,consumer,canada,vancouver,north america,delivered,4,4,269.4,72.4,5.880000000000038,25.61,228.49,25.69,standard,on time,credit card,paid,website,email marketing,
ORD1007906,CUST118857,2026-02-10,2026-02-12,2026-02-17,morgan hammond dds,consumer,united states,new york,north america,returned,2,2,36.97,0.0,4.7,2.59,44.26,12.79,economy,returned,credit card,refunded,mobile app,referral,
ORD1007907,CUST129383,2025-04-27,2025-04-29,,shawn mosley,corporate,united kingdom,manchester,europe,shipped,3,3,63.16,11.22,6.79,10.39,69.12,13.59,standard,in transit,gift card,paid,website,referral,
ORD1007908,CUST109334,2026-01-25,2026-01-25,2026-01-30,mr. troy gordon dds,consumer,united states,houston,north america,delivered,1,1,64.83,0.0,5.12,4.54,74.49,18.75,standard,on time,credit card,paid,mobile app,paid ads,
ORD1007909,CUST111153,2025-07-31,2025-08-02,,earl davis,consumer,united kingdom,london,europe,shipped,3,2,158.2,18.81,6.280000000000026,27.88,173.55,33.17,standard,in transit,bank transfer,paid,website,social media,spring_launch25
ORD1007910,CUST114738,2026-03-18,,,nancy allison,small business,united states,houston,north america,cancelled,3,3,41.9,11.91,16.16,2.1,48.25,0.89,express,not shipped,credit card,refunded,marketplace,organic search,
ORD1007911,CUST110524,2026-07-21,2026-07-22,2026-07-26,anthony williamson,small business,united states,houston,north america,delivered,4,4,183.25,0.0,0.0,12.83,196.08,84.59,standard,on time,paypal,paid,website,email marketing,
ORD1007912,CUST105617,2024-12-28,,,daniel burnett,corporate,united kingdom,london,europe,processing,2,2,18.18,5.12,6.57,2.61,22.24,2.35,standard,not shipped,bank transfer,pending,website,email marketing,
ORD1007913,CUST102714,2026-01-22,,,michelle gonzales,consumer,united states,houston,north america,cancelled,3,2,85.59,0.0,20.47,5.99,112.05,24.66,same-day,not shipped,paypal,refunded,website,referral,
ORD1007914,CUST110447,2024-08-12,,,michelle franco,consumer,united states,los angeles,north america,cancelled,5,2,475.73,126.64,5.96,24.44,379.49,76.75,standard,not shipped,credit card,refunded,website,paid ads,
ORD1007915,CUST122248,2024-02-12,2024-02-13,2024-02-14,matthew scott,consumer,united states,chicago,north america,delivered,3,2,71.84,0.0,14.82,5.03,91.69,34.14,express,on time,paypal,paid,mobile app,organic search,
ORD1007916,CUST103101,2025-06-22,2025-06-24,2025-06-28,jared carr,consumer,united states,houston,north america,delivered,3,3,43.54,0.0,5.64,3.05,52.23,14.26,standard,delayed,paypal,paid,mobile app,social media,winter_clearout
ORD1007917,CUST103336,2025-04-15,2025-04-15,2025-04-20,fernando meadows,consumer,united states,new york,north america,delivered,4,3,122.17,0.0,0.0,8.55,130.72,55.66,standard,on time,paypal,paid,mobile app,direct,
ORD1007918,CUST122898,2026-08-30,,,michele branch,small business,united states,los angeles,north america,cancelled,1,1,50.37,6.71,6.94,3.06,53.66,12.38,standard,not shipped,credit card,refunded,mobile app,email marketing,
ORD1007919,CUST100385,2024-08-27,2024-08-27,2024-08-27,heather moore,consumer,united states,houston,north america,delivered,2,2,62.1,4.11,26.92,4.06,88.97,13.92,same-day,delayed,debit card,paid,mobile app,social media,
ORD1007920,CUST118385,2024-06-25,2024-06-27,2024-07-01,angelica griffin,corporate,united kingdom,birmingham,europe,delivered,4,3,118.87,0.0,6.18,23.77,148.82,40.59,standard,on time,credit card,paid,social media,social media,
ORD1007921,CUST121593,2024-03-15,2024-03-15,2024-03-17,chelsey kennedy,consumer,united states,chicago,north america,delivered,3,2,37.51,0.0,12.57,2.63,52.71,17.85,express,on time,paypal,paid,website,organic search,
ORD1007923,CUST123031,2026-08-20,2026-08-22,,theresa bailey,consumer,australia,melbourne,oceania,shipped,3,2,59.77,14.1,3.98,4.57,54.22,3.53,economy,in transit,paypal,paid,marketplace,organic search,
ORD1007924,CUST131969,2024-07-08,2024-07-08,,edward goodman,consumer,united states,houston,north america,shipped,3,3,115.14,23.15,12.72,6.44,111.15,9.14,express,in transit,gift card,paid,social media,organic search,
ORD1007925,CUST127704,2024-08-11,2024-08-14,2024-08-18,joseph kelly,corporate,united kingdom,birmingham,europe,delivered,3,2,119.77,0.0,4.02,23.95,147.74,38.69,economy,delayed,credit card,paid,marketplace,organic search,
ORD1007926,CUST115774,2026-08-19,,,andre clay,small business,united kingdom,london,europe,cancelled,2,2,21.72,0.0,6.49,4.34,32.55,10.59,standard,not shipped,credit card,refunded,marketplace,referral,
ORD1007927,CUST120118,2024-03-13,,,jeremy grant,consumer,united kingdom,manchester,europe,cancelled,1,1,32.39,5.35,12.22,5.41,44.67,5.53,express,not shipped,credit card,failed,social media,social media,
ORD1007928,CUST129444,2025-03-15,,,rachel serrano,corporate,united kingdom,birmingham,europe,cancelled,3,3,123.77,0.0,7.51,24.75,156.03,54.95,standard,not shipped,credit card,refunded,social media,referral,
ORD1007929,CUST116645,2026-07-20,2026-07-21,2026-07-23,darrell cooper,consumer,united states,chicago,north america,delivered,2,2,22.04,0.0,16.34,1.54,39.92,7.73,express,on time,paypal,paid,social media,social media,
ORD1007930,CUST103390,2024-09-23,2024-09-25,2024-09-30,danny hensley,corporate,united states,chicago,north america,delivered,2,2,58.18,0.0,5.05,4.07,67.3,17.54,standard,on time,credit card,paid,website,organic search,
ORD1007931,CUST126949,2025-10-14,2025-10-16,2025-10-20,brian simon,consumer,united states,new york,north america,delivered,3,3,59.12,8.1,7.53,3.57,62.12,17.18,standard,delayed,debit card,paid,marketplace,paid ads,
ORD1007932,CUST119191,2024-10-18,2024-10-20,2024-10-24,maureen carrillo,small business,united states,new york,north america,delivered,3,3,148.37,8.25,5.81,9.81,155.74,47.08,standard,on time,paypal,paid,website,organic search,
ORD1007933,CUST116202,2024-08-19,2024-08-21,2024-08-26,heather walker,consumer,united states,new york,north america,delivered,6,4,85.68,0.0,7.52,6.0,99.2,41.2,standard,on time,credit card,paid,mobile app,organic search,
ORD1007934,CUST100640,2024-09-04,2024-09-04,2024-09-04,latoya booker,consumer,united kingdom,london,europe,delivered,2,2,42.3,5.02,24.02,7.46,68.76,8.82,same-day,on time,gift card,paid,marketplace,paid ads,
ORD1007935,CUST110669,2025-12-06,2025-12-06,2025-12-06,patricia bailey,consumer,united kingdom,london,europe,delivered,4,3,182.87,0.0,0.0,36.57,219.44,70.74,same-day,on time,credit card,paid,marketplace,referral,
ORD1007936,CUST123935,2024-09-09,2024-09-11,2024-09-13,deanna yoder,corporate,united states,houston,north america,delivered,2,2,23.66,5.09,7.1400000000000015,1.3,27.01,6.4,standard,on time,debit card,paid,marketplace,organic search,
ORD1007937,CUST118849,2025-02-22,2025-02-22,2025-02-22,laura west,consumer,united states,houston,north america,delivered,3,2,70.32,17.84,22.92,3.67,79.07,13.72,same-day,on time,credit card,paid,website,organic search,
ORD1007938,CUST112531,2024-01-12,2024-01-12,2024-01-13,courtney snyder,consumer,united states,houston,north america,delivered,1,1,64.41,0.0,13.85,4.51,82.77,27.28,express,on time,credit card,paid,website,social media,
ORD1007939,CUST120630,2025-10-11,,,chelsea moore,corporate,australia,melbourne,oceania,processing,8,8,167.63,0.0,0.0,16.76,184.39,58.71,same-day,not shipped,credit card,paid,mobile app,paid ads,
ORD1007940,CUST123960,2024-10-10,2024-10-11,2024-10-16,patrick brown,small business,canada,vancouver,north america,delivered,3,3,74.17,5.69,3.03,8.9,80.41,28.35,economy,on time,credit card,paid,marketplace,email marketing,
ORD1007941,CUST113492,2026-06-08,2026-06-08,2026-06-08,michael wong,corporate,united states,houston,north america,delivered,4,3,96.99,11.1,26.88,6.01,118.78,23.21,same-day,on time,credit card,paid,social media,email marketing,
ORD1007942,CUST122167,2024-11-20,2024-11-21,2024-11-24,rebecca smith,consumer,germany,hamburg,europe,delivered,3,1,95.73,0.0,6.82,18.19,120.74,37.21,standard,on time,credit card,paid,website,paid ads,
ORD1007943,CUST114439,2025-07-11,2025-07-14,2025-07-19,cristina gonzalez,consumer,canada,montreal,north america,delivered,4,3,73.08,0.0,3.34,9.5,85.92,30.23,economy,on time,credit card,paid,mobile app,referral,
ORD1007944,CUST117767,2026-02-21,2026-02-21,2026-02-22,dr. howard johnson,corporate,united states,houston,north america,delivered,5,5,140.8,10.38,15.76,9.13,155.31,50.2,express,on time,credit card,paid,social media,paid ads,blackfriday24
ORD1007945,CUST109726,2025-10-01,2025-10-02,2025-10-06,leslie gibson,consumer,united states,houston,north america,delivered,7,7,213.33,0.0,5.76,14.93,234.02,98.41,standard,on time,credit card,paid,mobile app,social media,winter_clearout
ORD1007946,CUST109355,2025-11-09,2025-11-10,2025-11-14,charlene owens,consumer,united states,los angeles,north america,delivered,2,2,38.77,0.0,5.75,2.71,47.23,17.32,standard,on time,credit card,paid,mobile app,organic search,
ORD1007947,CUST119961,2024-03-25,2024-03-27,2024-03-30,loretta perez,consumer,united states,chicago,north america,delivered,3,2,96.46,0.0,6.89,6.75,110.1,47.07,standard,delayed,credit card,paid,mobile app,paid ads,
ORD1007948,CUST126362,2024-05-04,2024-05-05,2024-05-13,megan moore,consumer,united states,chicago,north america,returned,2,2,45.16,9.89,3.75,2.47,41.49,3.32,economy,returned,credit card,refunded,mobile app,social media,
ORD1007949,CUST119310,2025-04-23,2025-04-24,,tyler hawkins,corporate,canada,toronto,north america,shipped,5,2,186.13,46.84,7.47,18.11,164.87,19.71,standard,in transit,paypal,paid,website,social media,summer_sale24
ORD1007950,CUST108941,2024-09-26,2024-09-26,2024-09-29,matthew miller,consumer,united kingdom,birmingham,europe,delivered,5,4,221.4,0.0,7.41,44.28,273.09,90.67,standard,on time,paypal,paid,website,direct,
ORD1007951,CUST113131,2025-09-23,2025-09-25,2025-09-30,david wagner,consumer,united states,los angeles,north america,delivered,4,4,239.41,61.78,0.0,12.43,190.06,41.31,standard,on time,gift card,paid,website,organic search,
ORD1007952,CUST119848,2024-09-30,,,kylie parker,consumer,canada,montreal,north america,cancelled,2,2,58.59,3.35,4.1,7.18,66.52,13.63,economy,not shipped,paypal,refunded,mobile app,social media,
ORD1007953,CUST114854,2026-07-15,2026-07-15,2026-07-19,kathleen martin,consumer,united kingdom,manchester,europe,delivered,4,4,353.09,0.0,6.25,70.62,429.96,137.2,standard,on time,bank transfer,paid,website,organic search,
ORD1007954,CUST129451,2024-04-25,2024-04-26,2024-04-28,heidi jacobs,consumer,united states,houston,north america,delivered,2,2,40.5,10.33,13.76,2.11,46.04,5.23,express,on time,debit card,paid,mobile app,referral,
ORD1007955,CUST129957,2026-04-18,2026-04-18,2026-04-26,daniel butler,small business,united states,chicago,north america,delivered,2,2,36.97,0.0,4.28,2.59,43.84,17.05,economy,on time,credit card,paid,website,organic search,
ORD1007956,CUST121738,2025-09-08,2025-09-08,2025-09-10,julia tran,corporate,united states,chicago,north america,returned,1,1,21.32,0.0,15.09,1.49,37.9,8.87,express,returned,bank transfer,refunded,mobile app,email marketing,spring_launch25
ORD1007957,CUST130560,2024-03-14,2024-03-16,2024-03-20,allen robinson,consumer,united states,los angeles,north america,delivered,2,2,59.91,0.0,7.04,4.19,71.14,18.77,standard,on time,credit card,paid,mobile app,referral,
ORD1007958,CUST112465,2025-01-21,2025-01-22,2025-01-26,christina montgomery,consumer,united states,new york,north america,delivered,4,4,250.62,0.0,7.64,17.54,275.8,73.71,standard,on time,credit card,paid,website,paid ads,
ORD1007959,CUST120696,2024-03-21,2024-03-22,2024-03-27,karen flores,corporate,united states,los angeles,north america,delivered,1,1,75.78,10.87,6.44,4.54,75.89,20.65,standard,on time,credit card,paid,mobile app,direct,
ORD1007961,CUST120244,2025-07-26,2025-07-26,2025-07-30,jennifer banks,corporate,canada,montreal,north america,delivered,1,1,13.82,2.91,5.85,1.42,18.18,1.81,standard,on time,bank transfer,paid,website,organic search,
ORD1007962,CUST107425,2024-09-17,2024-09-17,2024-09-22,joel collier,corporate,united kingdom,manchester,europe,delivered,3,3,63.05,15.83,5.16,9.44,61.82,3.74,standard,on time,debit card,paid,mobile app,organic search,
ORD1007963,CUST107867,2026-04-13,2026-04-14,2026-04-18,ronnie anderson,corporate,united states,new york,north america,delivered,2,2,27.73,6.13,5.77,1.51,28.88,2.04,standard,on time,paypal,paid,social media,organic search,
ORD1007964,CUST112738,2024-10-23,2024-10-23,2024-10-24,andrea daniels,consumer,united states,los angeles,north america,delivered,3,2,621.55,175.76,0.0,31.21,477.0,117.56,same-day,on time,debit card,paid,mobile app,direct,
ORD1007965,CUST103217,2025-04-29,2025-04-30,2025-05-08,emily delacruz,corporate,canada,toronto,north america,delivered,1,1,17.15,1.2,3.56,2.07,21.58,4.53,economy,on time,credit card,paid,mobile app,direct,
ORD1007966,CUST112350,2024-09-24,2024-09-24,2024-09-26,destiny eaton,corporate,united states,chicago,north america,delivered,2,2,97.41,0.0,12.02,6.82,116.25,42.08,express,on time,credit card,paid,website,referral,
ORD1007967,CUST131017,2025-08-27,2025-08-27,2025-09-03,samuel vazquez,small business,canada,montreal,north america,delivered,8,6,303.98,85.93,3.03,28.35,249.43,11.34,economy,on time,paypal,paid,mobile app,social media,
ORD1007968,CUST118431,2026-01-22,2026-01-22,2026-01-23,matthew gomez,consumer,germany,hamburg,europe,delivered,3,3,123.58,0.0,22.19,23.48,169.25,41.64,same-day,on time,credit card,paid,website,organic search,
ORD1007969,CUST106700,2026-04-29,2026-04-30,2026-05-03,james smith,consumer,united states,houston,north america,delivered,3,2,188.73,0.0,6.38,13.21,208.32,66.83,standard,on time,paypal,paid,website,paid ads,
